log-moneyness,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
-1.0,0.9421257023339523,0.692078983357203,0.5917767987394927,0.5577189660163054,0.5517946188389387,0.5572290780192812,0.5667609882763021,0.5772921208672055,0.5875431671557881,0.5970316248493996,0.6056223948392775
-0.8,1.3035374478114918,1.0939428741497268,1.0195204635001316,1.0009847273198504,1.0042851752504993,1.0152142009893266,1.0280127214614183,1.0404575077186904,1.051786793393393,1.0618304132565803,1.070645588316735
-0.6,1.838452986089211,1.696028828296588,1.6534325323027694,1.6493450038356647,1.6587671506785102,1.6717907040967013,1.68471142062876,1.6963159723645087,1.70635423995419,1.7149214062461928,1.722213826429069
-0.3999999999999999,2.6378597030566033,2.5654836100619702,2.546863726381538,2.5484597319575495,2.556534570721464,2.565680279514192,2.573997969109557,2.580996207927034,2.58670132306132,2.591298011815164,2.5949934266990247
-0.19999999999999996,3.7861462958619763,3.755800339004629,3.7396303100544745,3.7320190357281877,3.7284730342531804,3.7264710319540266,3.724874029357416,3.7232616081163625,3.721528557194636,3.7196874413413687,3.7177836385245264
0.0,5.332962534422199,5.292865920467306,5.2503189658660805,5.216816663377163,5.191397024005296,5.171555565206642,5.155437258518128,5.141897274451434,5.130247236196038,5.1200579584601424,5.111044586245864
0.20000000000000018,7.27638080373006,7.1699888035935855,7.074903517375598,7.00230376460373,6.947716542517251,6.905673897802413,6.872250533729489,6.84491197372454,6.822034757065791,6.802549198311617,6.785721550910074
0.40000000000000013,9.566636819501797,9.354247368676253,9.191966140728438,9.074399787029224,8.988150089579275,8.922839532258363,8.871705073104945,8.830489110420377,8.796474696584099,8.767870686242215,8.743450735126764
0.6000000000000001,12.128865525535591,11.800869540528332,11.571836200869974,11.411634536526249,11.296124963190382,11.209673761630372,11.142661042892739,11.08914830611548,11.045369883573182,11.008850069456773,10.977898976543942
0.8,14.892965488895907,14.468567499246001,14.185496756568869,13.991058140928162,13.852162658699767,13.748933659342573,13.669444109251026,13.606383532713778,13.555121782721647,13.512615635605806,13.476790399646012
1.0,17.815427169822783,17.32901427775279,17.009899325064442,16.792022210655972,16.63701226531512,16.522320765217465,16.434460679559315,16.365145892071425,16.30911355892708,16.262899741945684,16.224143875957953
