,param,mean_square_error
269,"[0.2, 0.1, 0.2, -0.6, 1.0]",0.49063884776642164
270,"[0.2, 0.1, 0.2, -0.3999999999999999, 0.0]",0.4937378761750779
271,"[0.2, 0.1, 0.2, -0.3999999999999999, 0.2]",0.4937769601464387
272,"[0.2, 0.1, 0.2, -0.3999999999999999, 0.4]",0.49348647649763233
273,"[0.2, 0.1, 0.2, -0.3999999999999999, 0.6000000000000001]",0.4927088103505384
274,"[0.2, 0.1, 0.2, -0.3999999999999999, 0.8]",0.4915216278321411
275,"[0.2, 0.1, 0.2, -0.3999999999999999, 1.0]",0.48989337529175814
276,"[0.2, 0.1, 0.2, -0.19999999999999996, 0.0]",0.4947070731399346
277,"[0.2, 0.1, 0.2, -0.19999999999999996, 0.2]",0.494503445680049
278,"[0.2, 0.1, 0.2, -0.19999999999999996, 0.4]",0.49365967063208893
279,"[0.2, 0.1, 0.2, -0.19999999999999996, 0.6000000000000001]",0.49241907016090447
280,"[0.2, 0.1, 0.2, -0.19999999999999996, 0.8]",0.4908210740939815
281,"[0.2, 0.1, 0.2, -0.19999999999999996, 1.0]",0.4887881788790655
282,"[0.2, 0.1, 0.2, 0.0, 0.0]",0.4954776414115859
283,"[0.2, 0.1, 0.2, 0.0, 0.2]",0.4946759088751791
284,"[0.2, 0.1, 0.2, 0.0, 0.4]",0.49330214125104577
285,"[0.2, 0.1, 0.2, 0.0, 0.6000000000000001]",0.49165916613236244
286,"[0.2, 0.1, 0.2, 0.0, 0.8]",0.48968481006021536
287,"[0.2, 0.1, 0.2, 0.0, 1.0]",0.48727545395865357
288,"[0.2, 0.1, 0.4, -1.0, 0.0]",0.4998151722602246
289,"[0.2, 0.1, 0.4, -1.0, 0.2]",0.4998815417267956
290,"[0.2, 0.1, 0.4, -1.0, 0.4]",0.5000656060072308
291,"[0.2, 0.1, 0.4, -1.0, 0.6000000000000001]",0.5001430687363206
292,"[0.2, 0.1, 0.4, -1.0, 0.8]",0.4998247073077117
293,"[0.2, 0.1, 0.4, -1.0, 1.0]",0.498975332515445
294,"[0.2, 0.1, 0.4, -0.8, 0.0]",0.5005608746727076
295,"[0.2, 0.1, 0.4, -0.8, 0.2]",0.5006426229014151
296,"[0.2, 0.1, 0.4, -0.8, 0.4]",0.5008053416829021
297,"[0.2, 0.1, 0.4, -0.8, 0.6000000000000001]",0.5006552141764218
298,"[0.2, 0.1, 0.4, -0.8, 0.8]",0.4999704757722685
299,"[0.2, 0.1, 0.4, -0.8, 1.0]",0.4986783708848373
300,"[0.2, 0.1, 0.4, -0.6, 0.0]",0.501497881874945
301,"[0.2, 0.1, 0.4, -0.6, 0.2]",0.5015896418212322
302,"[0.2, 0.1, 0.4, -0.6, 0.4]",0.5015949159505017
303,"[0.2, 0.1, 0.4, -0.6, 0.6000000000000001]",0.5010368773442836
304,"[0.2, 0.1, 0.4, -0.6, 0.8]",0.4998687280057367
305,"[0.2, 0.1, 0.4, -0.6, 1.0]",0.49804922428070914
306,"[0.2, 0.1, 0.4, -0.3999999999999999, 0.0]",0.5026699193151818
307,"[0.2, 0.1, 0.4, -0.3999999999999999, 0.2]",0.5027121208260841
308,"[0.2, 0.1, 0.4, -0.3999999999999999, 0.4]",0.5022692388390791
309,"[0.2, 0.1, 0.4, -0.3999999999999999, 0.6000000000000001]",0.5011289072509658
310,"[0.2, 0.1, 0.4, -0.3999999999999999, 0.8]",0.49939054083574075
311,"[0.2, 0.1, 0.4, -0.3999999999999999, 1.0]",0.4969802698259972
312,"[0.2, 0.1, 0.4, -0.19999999999999996, 0.0]",0.5040672599288176
313,"[0.2, 0.1, 0.4, -0.19999999999999996, 0.2]",0.503762860937935
314,"[0.2, 0.1, 0.4, -0.19999999999999996, 0.4]",0.5025344075198385
315,"[0.2, 0.1, 0.4, -0.19999999999999996, 0.6000000000000001]",0.5007345535898985
316,"[0.2, 0.1, 0.4, -0.19999999999999996, 0.8]",0.49839477222993034
317,"[0.2, 0.1, 0.4, -0.19999999999999996, 1.0]",0.49536236687066243
318,"[0.2, 0.1, 0.4, 0.0, 0.0]",0.5051457743033887
319,"[0.2, 0.1, 0.4, 0.0, 0.2]",0.5039872850914765
320,"[0.2, 0.1, 0.4, 0.0, 0.4]",0.5020267134219794
321,"[0.2, 0.1, 0.4, 0.0, 0.6000000000000001]",0.4996522015581753
322,"[0.2, 0.1, 0.4, 0.0, 0.8]",0.4967457235695568
323,"[0.2, 0.1, 0.4, 0.0, 1.0]",0.4930997756933867
324,"[0.2, 0.1, 0.6000000000000001, -1.0, 0.0]",0.5168010085854157
325,"[0.2, 0.1, 0.6000000000000001, -1.0, 0.2]",0.516897348049838
326,"[0.2, 0.1, 0.6000000000000001, -1.0, 0.4]",0.5171634094934635
327,"[0.2, 0.1, 0.6000000000000001, -1.0, 0.6000000000000001]",0.5172796063722825
328,"[0.2, 0.1, 0.6000000000000001, -1.0, 0.8]",0.5168451607770076
329,"[0.2, 0.1, 0.6000000000000001, -1.0, 1.0]",0.5156738268422713
330,"[0.2, 0.1, 0.6000000000000001, -0.8, 0.0]",0.5178920784570824
331,"[0.2, 0.1, 0.6000000000000001, -0.8, 0.2]",0.5180077753185967
332,"[0.2, 0.1, 0.6000000000000001, -0.8, 0.4]",0.5182379302059177
333,"[0.2, 0.1, 0.6000000000000001, -0.8, 0.6000000000000001]",0.518031791362289
334,"[0.2, 0.1, 0.6000000000000001, -0.8, 0.8]",0.5170870107057015
335,"[0.2, 0.1, 0.6000000000000001, -0.8, 1.0]",0.5152988925181665
336,"[0.2, 0.1, 0.6000000000000001, -0.6, 0.0]",0.5192425052378573
337,"[0.2, 0.1, 0.6000000000000001, -0.6, 0.2]",0.5193676355173599
338,"[0.2, 0.1, 0.6000000000000001, -0.6, 0.4]",0.5193719589616661
